Time Stamp (ms),qw,qx,qy,qz
1244731,-0.566101,0.644592,-0.198303,0.47406
1244763,-0.566162,0.644653,-0.198181,0.473877
1244798,-0.565979,0.644836,-0.198303,0.473877
1244829,-0.565674,0.645203,-0.198425,0.473633
1244865,-0.565796,0.645569,-0.197937,0.473145
1244898,-0.565552,0.646423,-0.19751,0.472534
1244933,-0.563599,0.648315,-0.198792,0.471741
1244965,-0.56189,0.649536,-0.200745,0.471252
1245001,-0.560242,0.650757,-0.202515,0.470764
1245032,-0.558716,0.652283,-0.20282,0.470337
1245066,-0.560608,0.650024,-0.202637,0.471313
1245099,-0.56189,0.64917,-0.201355,0.471497
1245134,-0.562012,0.649536,-0.200195,0.471313
1245167,-0.562073,0.649414,-0.200562,0.471313
1245200,-0.561462,0.649658,-0.201294,0.471375
1245233,-0.561768,0.649536,-0.200928,0.471313
1245268,-0.562073,0.649536,-0.2005,0.47113
1245301,-0.562012,0.649719,-0.200378,0.471008
1245335,-0.562012,0.64978,-0.2005,0.470825
1245368,-0.562439,0.649902,-0.19989,0.470459
1245402,-0.5625,0.650513,-0.199036,0.46991
1245435,-0.561646,0.651611,-0.199341,0.469299
1245469,-0.560303,0.652527,-0.200684,0.469055
1245503,-0.558472,0.653687,-0.202698,0.468689
1245535,-0.557312,0.654968,-0.203247,0.46814
1245570,-0.557434,0.65509,-0.203003,0.467834
1245603,-0.559875,0.652222,-0.202759,0.469177
1245636,-0.56012,0.652893,-0.201538,0.468384
1245670,-0.560547,0.652405,-0.20105,0.46875
1245703,-0.560547,0.652344,-0.201294,0.46875
1245737,-0.560303,0.652527,-0.201538,0.468628
1245771,-0.560791,0.652283,-0.201172,0.468567
1245804,-0.561157,0.652283,-0.200745,0.468323
1245838,-0.560913,0.652588,-0.200806,0.468201
1245874,-0.560974,0.65271,-0.200867,0.467896
1245906,-0.56134,0.652832,-0.200073,0.46759
1245938,-0.561157,0.653809,-0.19928,0.466797
1245972,-0.559448,0.65509,-0.200317,0.466675
1246006,-0.557983,0.655945,-0.202271,0.466431
1246039,-0.556396,0.656982,-0.204163,0.466003
1246072,-0.55542,0.657837,-0.204651,0.465698
1246106,-0.557922,0.654663,-0.204285,0.467285
1246139,-0.559448,0.654236,-0.202087,0.467041
1246173,-0.56012,0.654236,-0.200867,0.466797
1246208,-0.559875,0.654114,-0.201599,0.46698
1246240,-0.559753,0.654114,-0.201965,0.466919
1246274,-0.560059,0.654175,-0.201477,0.466675
1246308,-0.560364,0.654297,-0.200867,0.466431
1246345,-0.560547,0.654358,-0.200562,0.466248
1246376,-0.560852,0.654785,-0.199768,0.465576
1246409,-0.560852,0.655334,-0.199158,0.465088
1246443,-0.560608,0.655884,-0.199036,0.464722
1246476,-0.559814,0.656555,-0.200134,0.464233
1246509,-0.558105,0.657593,-0.201965,0.463989
1246542,-0.556885,0.658325,-0.203247,0.463928
1246576,-0.556213,0.658813,-0.204163,0.463623
1246611,-0.55835,0.656006,-0.203979,0.465088
1246644,-0.55957,0.655212,-0.202942,0.465149
1246677,-0.560181,0.65509,-0.201538,0.46521
1246710,-0.560303,0.655151,-0.201538,0.464966
1246745,-0.559937,0.655212,-0.202087,0.465088
1246777,-0.560181,0.655212,-0.201782,0.464966
1246812,-0.560608,0.65509,-0.201172,0.464844
1246845,-0.560486,0.655334,-0.201111,0.464722
1246878,-0.560486,0.655396,-0.201172,0.4646
1246913,-0.560608,0.655762,-0.200745,0.464111
1246946,-0.560913,0.65625,-0.19989,0.463501
1246979,-0.560425,0.656799,-0.200012,0.463074
1247014,-0.559021,0.657898,-0.201233,0.46283
1247046,-0.557983,0.658508,-0.202881,0.462463
1247080,-0.55658,0.659363,-0.204163,0.462402
1247114,-0.555908,0.659119,-0.205627,0.46283
1247146,-0.558533,0.656067,-0.204895,0.464417
1247180,-0.559692,0.656189,-0.202637,0.463684
1247214,-0.560059,0.65625,-0.201843,0.463623
1247247,-0.559692,0.656006,-0.202942,0.463867
1247282,-0.559937,0.656128,-0.202698,0.463562
1247314,-0.560303,0.656311,-0.201843,0.463196
1247349,-0.560608,0.656311,-0.201477,0.463013
1247382,-0.560669,0.656921,-0.200867,0.462341
1247416,-0.560608,0.657471,-0.200439,0.461853
1247450,-0.559509,0.658569,-0.200745,0.461487
1247482,-0.5578,0.659485,-0.203125,0.461182
1247516,-0.556396,0.660156,-0.204895,0.46106
1247551,-0.554749,0.661133,-0.205933,0.461243
1247584,-0.557007,0.658508,-0.206177,0.462158
1247618,-0.558899,0.657227,-0.204651,0.462402
1247652,-0.55957,0.65741,-0.202515,0.46228
1247685,-0.559814,0.657166,-0.202698,0.462219
1247717,-0.559387,0.657288,-0.203308,0.46228
1247751,-0.55957,0.65741,-0.202942,0.462097
1247785,-0.559753,0.657471,-0.202576,0.461975
1247818,-0.559937,0.657593,-0.202209,0.46167
1247851,-0.56012,0.658142,-0.201355,0.46106
1247884,-0.560181,0.65863,-0.200989,0.460449
1247918,-0.558838,0.659729,-0.202087,0.460022
1247952,-0.557251,0.660522,-0.204102,0.459961
1247986,-0.555603,0.661194,-0.205566,0.460266
1248019,-0.554016,0.662109,-0.206726,0.460388
1248053,-0.556274,0.659119,-0.206909,0.461853
1248088,-0.558167,0.658142,-0.204956,0.461792
1248120,-0.559021,0.658447,-0.203003,0.461243
1248155,-0.558899,0.658386,-0.203491,0.461243
1248188,-0.558594,0.658386,-0.204163,0.461365
1248221,-0.559265,0.658325,-0.203186,0.460999
1248255,-0.559509,0.658691,-0.202332,0.460571
1248291,-0.559326,0.659119,-0.202209,0.460266
1248322,-0.558533,0.660156,-0.202881,0.459412
1248356,-0.559509,0.665894,-0.214783,0.444336
1248389,-0.605347,0.653381,-0.207092,0.404663
1248422,-0.640869,0.630371,-0.167297,0.404907
1248457,-0.653992,0.607178,-0.147644,0.426453
1248490,-0.670837,0.601135,-0.164246,0.4021
1248523,-0.679077,0.596436,-0.161865,0.396118
1248559,-0.682068,0.588989,-0.1604,0.40271
1248590,-0.693726,0.576538,-0.163574,0.399536
1248625,-0.709534,0.552185,-0.159485,0.407654
1248659,-0.711975,0.546875,-0.163635,0.408997
1248695,-0.709778,0.555481,-0.176453,0.39563
1248725,-0.719116,0.554626,-0.182495,0.376831
1248760,-0.713867,0.557922,-0.18219,0.381897
1248792,-0.703796,0.56543,-0.182556,0.389404
1248828,-0.691223,0.577698,-0.183228,0.393555
1248859,-0.684143,0.583923,-0.186401,0.395325
1248895,-0.67926,0.589478,-0.189575,0.39386
1248927,-0.672974,0.596924,-0.190125,0.393188
1248962,-0.672058,0.597717,-0.192078,0.392639
1248995,-0.670593,0.599731,-0.194946,0.390625
1249030,-0.66217,0.608948,-0.19812,0.38916
1249060,-0.659119,0.611877,-0.200256,0.388672
1249095,-0.655945,0.613647,-0.201721,0.390442
1249127,-0.652161,0.616943,-0.202148,0.391357
1249162,-0.649597,0.619202,-0.202881,0.391724
1249195,-0.648621,0.620544,-0.202759,0.391357
1249229,-0.65271,0.615784,-0.202698,0.392029
1249261,-0.65094,0.617371,-0.203857,0.391785
1249297,-0.648865,0.619385,-0.205444,0.391357
1249329,-0.646545,0.621338,-0.206055,0.391724
1249365,-0.645569,0.622314,-0.206421,0.391602
1249396,-0.644836,0.623047,-0.206604,0.391602
1249431,-0.644165,0.623657,-0.206787,0.391541
1249463,-0.643433,0.62439,-0.20697,0.391602
1249498,-0.642334,0.624756,-0.207458,0.392395
1249531,-0.641846,0.625244,-0.207397,0.392578
1249564,-0.641235,0.625732,-0.207336,0.392883
1249597,-0.640686,0.62616,-0.20752,0.392883
1249632,-0.639771,0.627075,-0.207825,0.392822
1249666,-0.639221,0.627625,-0.208069,0.3927
1249700,-0.638672,0.628235,-0.208191,0.392578
1249733,-0.634949,0.631714,-0.208008,0.393066
1249765,-0.631714,0.63446,-0.208069,0.393921
1249800,-0.629395,0.636353,-0.208008,0.39447
1249832,-0.627625,0.638306,-0.207275,0.394592
1249866,-0.631409,0.633728,-0.206482,0.396362
1249900,-0.631165,0.633606,-0.206726,0.396851
1249933,-0.631042,0.633667,-0.206604,0.396973
1249972,-0.630798,0.63385,-0.206726,0.396912
1250002,-0.630859,0.633789,-0.206909,0.396912
1250034,-0.630615,0.633972,-0.206848,0.396973
1250067,-0.630493,0.634094,-0.20697,0.396973
1250101,-0.630371,0.634216,-0.20697,0.396973
1250134,-0.630249,0.634277,-0.20697,0.396973
1250169,-0.630066,0.634521,-0.207092,0.396912
1250202,-0.630005,0.634521,-0.207031,0.396912
1250235,-0.630005,0.634521,-0.207153,0.396912
1250270,-0.629578,0.634949,-0.207275,0.396851
1250302,-0.629089,0.635498,-0.207458,0.396667
1250337,-0.627625,0.636902,-0.207581,0.396606
1250370,-0.624634,0.639832,-0.20813,0.396423
1250402,-0.622009,0.642029,-0.208618,0.396667
1250437,-0.620422,0.643555,-0.208008,0.397034
1250471,-0.623474,0.639954,-0.207092,0.39856
1250505,-0.623413,0.639771,-0.207153,0.398987
1250538,-0.623596,0.639465,-0.207275,0.399048
1250571,-0.623474,0.639648,-0.207397,0.398865
1250605,-0.62323,0.639893,-0.207458,0.398865
1250639,-0.623169,0.639893,-0.207581,0.398865
1250672,-0.623047,0.640076,-0.207703,0.398743
1250706,-0.622742,0.64032,-0.207703,0.398804
1250740,-0.622498,0.640564,-0.207642,0.398804
1250772,-0.622375,0.640686,-0.207642,0.398804
1250806,-0.621948,0.641113,-0.207825,0.398743
1250839,-0.621826,0.641296,-0.207886,0.39856
1250874,-0.62146,0.641724,-0.207947,0.398376
1250907,-0.6203,0.643066,-0.208008,0.398071
1250940,-0.618896,0.644592,-0.208313,0.397644
1250974,-0.617126,0.646362,-0.208374,0.3974
1251008,-0.614502,0.648621,-0.208862,0.397583
1251041,-0.61322,0.649475,-0.209106,0.39801
1251076,-0.617371,0.644714,-0.208252,0.399719
1251109,-0.618042,0.644714,-0.206787,0.399536
1251143,-0.61792,0.644653,-0.207092,0.399597
1251177,-0.617676,0.644653,-0.207581,0.39978
1251209,-0.617676,0.644775,-0.207397,0.399658
1251243,-0.617676,0.644958,-0.207275,0.399414
1251277,-0.617676,0.644958,-0.207275,0.399414
1251310,-0.617859,0.644836,-0.207153,0.399353
1251344,-0.617615,0.645142,-0.207153,0.399231
1251376,-0.617615,0.645203,-0.207092,0.39917
1251411,-0.617676,0.645264,-0.207031,0.399048
1251444,-0.617432,0.64563,-0.207275,0.398804
1251477,-0.616577,0.646545,-0.207581,0.398315
1251511,-0.615356,0.647827,-0.207703,0.398132
1251545,-0.613037,0.649841,-0.208435,0.39801
1251579,-0.61145,0.651184,-0.209045,0.39801
1251612,-0.610229,0.6521,-0.209412,0.398132
1251647,-0.614258,0.647644,-0.209229,0.399353
1251679,-0.614502,0.64801,-0.207581,0.39917
1251714,-0.614563,0.647827,-0.207825,0.399353
1251746,-0.614014,0.64801,-0.208374,0.399536
1251783,-0.613647,0.648315,-0.208557,0.399536
1251814,-0.614136,0.648132,-0.207947,0.399292
1251848,-0.614258,0.648193,-0.207642,0.399292
1251881,-0.614075,0.648376,-0.207825,0.39917
1251915,-0.614014,0.648438,-0.207825,0.39917
1251947,-0.613953,0.648499,-0.207825,0.39917
1251986,-0.61377,0.648682,-0.207947,0.398987
1252015,-0.613586,0.649109,-0.207886,0.398682
1252050,-0.612488,0.650085,-0.208374,0.398438
1252082,-0.610413,0.6521,-0.209351,0.397888
1252115,-0.608521,0.653625,-0.210083,0.397949
1252148,-0.606873,0.654846,-0.210327,0.398254
1252184,-0.609375,0.65155,-0.210754,0.399658
1252216,-0.610474,0.650574,-0.209534,0.400269
1252252,-0.611023,0.650757,-0.208252,0.399719
1252284,-0.610657,0.650757,-0.208862,0.399963
1252322,-0.610291,0.650696,-0.2099,0.400085
1252352,-0.610718,0.650696,-0.20929,0.399719
1252384,-0.61084,0.650879,-0.20874,0.399536
1252419,-0.610779,0.651001,-0.208801,0.399475
1252451,-0.61084,0.651428,-0.208557,0.398865
1252484,-0.610901,0.651794,-0.207947,0.398438
1252520,-0.609619,0.653076,-0.208557,0.39801
1252552,-0.607849,0.654358,-0.210022,0.397766
1252586,-0.605957,0.655518,-0.211609,0.397949
1252619,-0.604553,0.656433,-0.211609,0.39856
1252653,-0.60614,0.654114,-0.211426,0.400085
1252687,-0.607971,0.652161,-0.211243,0.400513
1252720,-0.608765,0.652161,-0.209656,0.400208
1252753,-0.608826,0.652039,-0.209778,0.400269
1252788,-0.608765,0.651855,-0.210449,0.400269
1252820,-0.608704,0.651978,-0.210388,0.400208
1252854,-0.608704,0.652161,-0.210205,0.400024
1252889,-0.608948,0.6521,-0.209961,0.399841
1252921,-0.608887,0.652466,-0.209595,0.399475
1252955,-0.608826,0.652893,-0.20929,0.399109
1252991,-0.608215,0.65387,-0.209106,0.39856
1253022,-0.606567,0.655151,-0.210083,0.398376
1253056,-0.604614,0.656555,-0.211609,0.398193
1253089,-0.6026,0.657654,-0.212708,0.398865
1253122,-0.602051,0.65802,-0.212891,0.398987
1253156,-0.605469,0.653992,-0.212708,0.400513
1253189,-0.606018,0.654175,-0.211243,0.400269
1253224,-0.606506,0.653931,-0.210693,0.400208
1253257,-0.60614,0.653809,-0.211792,0.40033
1253290,-0.60553,0.654053,-0.212646,0.400391
1253324,-0.605591,0.654114,-0.212524,0.400391
1253357,-0.605835,0.654114,-0.211853,0.400208
1253391,-0.605835,0.654175,-0.211792,0.400146
1253425,-0.605957,0.65448,-0.211426,0.399719
1253458,-0.606079,0.654846,-0.210815,0.399231
1253491,-0.60614,0.655151,-0.210327,0.398926
1253525,-0.604492,0.656616,-0.211182,0.398499
1253559,-0.602234,0.658264,-0.212891,0.398438
1253592,-0.600159,0.659607,-0.213867,0.398804
1253626,-0.598999,0.660278,-0.21405,0.399292
1253659,-0.602051,0.656921,-0.214111,0.400146
1253694,-0.603333,0.656372,-0.212341,0.400085
1253727,-0.60376,0.656067,-0.211792,0.400208
1253761,-0.603699,0.655884,-0.21228,0.40033
1253794,-0.603333,0.656067,-0.21283,0.40033
1253828,-0.603516,0.656067,-0.212646,0.400208
1253862,-0.604126,0.655884,-0.211914,0.399902
1253895,-0.604431,0.65625,-0.211121,0.399353
1253929,-0.604248,0.656677,-0.210876,0.399048
1253963,-0.604126,0.657166,-0.210693,0.398499
1253995,-0.602173,0.658997,-0.211609,0.397949
1254029,-0.600891,0.65979,-0.212952,0.397766
1254064,-0.599487,0.660767,-0.213074,0.398315
1254096,-0.598755,0.661194,-0.213013,0.398621
1254130,-0.601563,0.657959,-0.213501,0.399597
1254164,-0.601868,0.657715,-0.212585,0.399963
1254196,-0.602539,0.657166,-0.212158,0.400146
1254231,-0.602478,0.657166,-0.212219,0.400146
1254264,-0.602417,0.657288,-0.212158,0.400085
1254298,-0.602905,0.657104,-0.211609,0.399841
1254332,-0.603333,0.65741,-0.210571,0.399292
1254365,-0.603455,0.657776,-0.210144,0.398743
1254399,-0.602112,0.658997,-0.210815,0.398315
1254432,-0.599976,0.660522,-0.213196,0.397888
1254466,-0.598145,0.661682,-0.214417,0.39801
1254499,-0.597229,0.662354,-0.214233,0.398499
1254533,-0.599487,0.659363,-0.214661,0.399658
1254566,-0.600647,0.658386,-0.213867,0.400024
1254599,-0.601624,0.65802,-0.212646,0.399719
1254632,-0.601379,0.65802,-0.213074,0.399963
1254669,-0.600952,0.658081,-0.213928,0.400085
1254701,-0.601624,0.657776,-0.213257,0.399841
1254734,-0.60199,0.657837,-0.212463,0.399658
1254769,-0.602051,0.658081,-0.212158,0.399353
1254802,-0.602417,0.658203,-0.211548,0.398926
1254835,-0.602661,0.658386,-0.210693,0.398621
1254870,-0.60144,0.659607,-0.210938,0.398315
1254901,-0.600403,0.660461,-0.212097,0.397888
1254935,-0.599243,0.661255,-0.213135,0.397827
1254969,-0.59729,0.662476,-0.213196,0.398682
1255002,-0.596497,0.662659,-0.213928,0.399109
1255036,-0.599121,0.658997,-0.214355,0.401001
1255071,-0.599854,0.659302,-0.212585,0.400391
1255103,-0.600098,0.659119,-0.212463,0.40033
1255137,-0.600037,0.658875,-0.213196,0.400452
1255170,-0.599854,0.659119,-0.213379,0.400269
1255204,-0.600342,0.658997,-0.212708,0.400085
1255237,-0.600891,0.658813,-0.211975,0.399963
1255271,-0.600891,0.65918,-0.211609,0.399475
1255305,-0.601013,0.659485,-0.21106,0.399231
1255339,-0.601196,0.65979,-0.210266,0.398682
1255371,-0.600098,0.660889,-0.210754,0.398438
1255406,-0.5979,0.662415,-0.212524,0.398132
1255439,-0.596558,0.663269,-0.213257,0.398438
1255472,-0.595581,0.664001,-0.21283,0.398926
1255507,-0.596741,0.66217,-0.213135,0.399963
1255539,-0.598755,0.659912,-0.213013,0.400818
1255574,-0.599243,0.660095,-0.211792,0.400452
1255607,-0.599426,0.659912,-0.211548,0.400513
1255640,-0.598938,0.660034,-0.212402,0.400635
1255675,-0.599182,0.65979,-0.212463,0.400757
1255707,-0.599609,0.65979,-0.211487,0.400452
1255744,-0.599609,0.659912,-0.211426,0.400452
1255775,-0.599609,0.65979,-0.211731,0.40033
1255808,-0.599731,0.659912,-0.211426,0.400208
1255842,-0.600037,0.660156,-0.210754,0.399658
1255876,-0.600281,0.6604,-0.210083,0.399231
1255910,-0.599365,0.661316,-0.210449,0.398926
1255943,-0.597656,0.662598,-0.211731,0.398682
1255976,-0.595032,0.664246,-0.213745,0.398804
1256010,-0.593689,0.665039,-0.213623,0.399475
1256043,-0.595886,0.662598,-0.213379,0.400452
1256077,-0.597961,0.660706,-0.212708,0.400818
1256111,-0.598572,0.660767,-0.211426,0.400513
1256145,-0.59845,0.660645,-0.212036,0.400574
1256178,-0.598267,0.6604,-0.212952,0.400757
1256211,-0.598572,0.660217,-0.212646,0.400696
1256245,-0.598999,0.660339,-0.211853,0.400391
1256278,-0.599365,0.660278,-0.211548,0.400085
1256313,-0.599487,0.660583,-0.210999,0.399658
1256346,-0.599548,0.660889,-0.21051,0.399353
1256378,-0.59906,0.661499,-0.210449,0.399109
1256420,-0.597778,0.662476,-0.211548,0.398804
1256448,-0.596008,0.663574,-0.21283,0.398865
1256480,-0.594055,0.664856,-0.213623,0.399292
1256514,-0.593994,0.664429,-0.213928,0.400024
1256546,-0.596924,0.661133,-0.213684,0.401184
1256580,-0.597839,0.661194,-0.21167,0.400757
1256615,-0.598145,0.660828,-0.211792,0.400818
1256648,-0.597778,0.660889,-0.212463,0.400879
1256681,-0.597656,0.661072,-0.212524,0.400818
1256715,-0.597839,0.661072,-0.212158,0.400635
1256752,-0.597839,0.661072,-0.212158,0.400635
1256782,-0.597961,0.661133,-0.212036,0.400513
1256815,-0.598267,0.661255,-0.211365,0.400208
1256850,-0.598633,0.661316,-0.210571,0.399902
1256883,-0.597839,0.662476,-0.209961,0.399536
1256917,-0.596191,0.663574,-0.211487,0.399292
1256951,-0.593689,0.6651,-0.213623,0.399353
1256984,-0.592529,0.665955,-0.213928,0.399536
1257018,-0.592041,0.66626,-0.21344,0.399963
1257051,-0.596191,0.661987,-0.213135,0.401062
1257085,-0.596924,0.662048,-0.211548,0.400818
1257118,-0.597473,0.66156,-0.211548,0.400757
1257151,-0.596863,0.661621,-0.212708,0.401001
1257186,-0.59668,0.661621,-0.213196,0.40094
1257219,-0.596924,0.661865,-0.212524,0.400513
1257251,-0.597595,0.661804,-0.211731,0.400085
1257285,-0.597839,0.662048,-0.210999,0.39978
1257320,-0.596863,0.663147,-0.211487,0.39917
1257352,-0.595154,0.664307,-0.212891,0.398926
1257385,-0.593201,0.665588,-0.2146,0.398804
1257420,-0.590881,0.666931,-0.216003,0.39917
1257453,-0.592529,0.666199,-0.218628,0.396667
1257486,-0.643372,0.643433,-0.198547,0.364136
1257520,-0.64325,0.642517,-0.183472,0.37384
1257555,-0.646545,0.630005,-0.182434,0.389648
1257587,-0.666382,0.605652,-0.17627,0.397583
1257621,-0.674561,0.587036,-0.165894,0.415771
1257655,-0.677734,0.581604,-0.164063,0.418945
1257690,-0.681274,0.583496,-0.171692,0.407349
1257722,-0.687073,0.578979,-0.180786,0.399963
1257759,-0.69519,0.579651,-0.196777,0.376831
1257789,-0.69696,0.579468,-0.196899,0.373718
1257824,-0.694519,0.580688,-0.196472,0.376648
1257857,-0.684692,0.588013,-0.19928,0.381775
1257890,-0.662476,0.604126,-0.200073,0.395203
1257923,-0.63855,0.621887,-0.200256,0.406799
1257957,-0.629883,0.62677,-0.203552,0.411133
1257990,-0.629639,0.626282,-0.188354,0.419312
1258025,-0.625122,0.628113,-0.177979,0.427795
1258058,-0.623657,0.628784,-0.17041,0.431946
1258094,-0.623657,0.628235,-0.166077,0.434509
1258124,-0.621765,0.628784,-0.164246,0.437134
1258158,-0.622681,0.626404,-0.163147,0.439575
1258192,-0.622375,0.626831,-0.161865,0.43988
1258226,-0.621216,0.62854,-0.162964,0.438721
1258259,-0.617493,0.630615,-0.16571,0.440002
1258294,-0.612793,0.633362,-0.17218,0.440063
1258327,-0.606018,0.639832,-0.18103,0.436584
1258360,-0.60199,0.642944,-0.185242,0.435791
1258394,-0.601807,0.643677,-0.185425,0.434875
1258427,-0.601563,0.644897,-0.184204,0.43396
1258462,-0.600159,0.647034,-0.182922,0.433228
1258494,-0.597229,0.650391,-0.183411,0.432068
1258527,-0.591675,0.655396,-0.185486,0.431213
1258563,-0.588989,0.657837,-0.188538,0.429871
1258594,-0.59137,0.655334,-0.190063,0.429688
1258628,-0.594971,0.651123,-0.189331,0.431458
1258662,-0.593933,0.6521,-0.188721,0.431824
1258696,-0.592529,0.653259,-0.188904,0.431763
1258729,-0.591309,0.653931,-0.190308,0.431885
1258763,-0.590027,0.654724,-0.191162,0.432068
1258795,-0.589355,0.655334,-0.191162,0.432068
1258829,-0.588867,0.655945,-0.191101,0.431763
1258864,-0.588257,0.656921,-0.191101,0.431091
1258897,-0.588135,0.657471,-0.190857,0.430542
1258930,-0.586975,0.659363,-0.190063,0.429626
1258964,-0.583862,0.662476,-0.191284,0.428589
1258999,-0.58136,0.66449,-0.192932,0.428101
1259032,-0.579224,0.66571,-0.194275,0.428406
1259064,-0.580994,0.663513,-0.193604,0.42981
1259100,-0.582947,0.661438,-0.19281,0.430664
1259132,-0.582214,0.662048,-0.192566,0.430908
1259165,-0.581421,0.662537,-0.193542,0.430725
1259200,-0.580383,0.663208,-0.194946,0.430542
1259233,-0.580627,0.663086,-0.194824,0.430298
1259267,-0.580933,0.663269,-0.194031,0.429993
1259301,-0.580566,0.663818,-0.194031,0.429626
1259333,-0.580322,0.664124,-0.194397,0.429443
1259367,-0.580078,0.664307,-0.19458,0.429321
1259401,-0.579834,0.664795,-0.19458,0.428894
1259435,-0.579956,0.664978,-0.194336,0.42865
1259468,-0.579895,0.665588,-0.193909,0.427979
1259501,-0.579468,0.666321,-0.193665,0.42749
1259536,-0.577393,0.668152,-0.194641,0.427002
1259569,-0.574463,0.670593,-0.19635,0.42627
1259602,-0.572632,0.67218,-0.197327,0.425842
1259636,-0.570557,0.672974,-0.196655,0.427734
1259669,-0.573792,0.669739,-0.194153,0.429565
1259704,-0.5755,0.669006,-0.192139,0.429382
1259737,-0.574524,0.669739,-0.192871,0.429138
1259773,-0.572754,0.67041,-0.195557,0.429199
1259804,-0.572449,0.670471,-0.196716,0.429138
1259838,-0.572205,0.670837,-0.196411,0.428894
1259870,-0.572876,0.670532,-0.195679,0.428833
